Residual
0.5831110927
0.4076930145
-0.1912899602
-0.0699174072
0.2487882674
-0.0039189225
0.0191126778
-0.0411976473
-0.0519908243
-0.0059330294
-0.0039189225
-0.0394043336
-0.0741497396
-0.015238595
-0.0548875949
-0.0505611053
-0.0585285787
-0.0490842854
-0.042436068
-0.0510011135
-0.0506128166
-0.0457542922
-0.037661102
-0.056799299
-0.0627538031
-0.047385471
0.7774136288
-0.0812488301
-0.0187893989
-0.0550051421
-0.0887937917
0.0543915061
0.0484144562
-0.2563590137
-0.2621941638
-0.282286355
0.102324894
0.3000392421
0.2309111208
-0.1059366127
-0.0606267479
0.0455273617
0.0440797149
0.0782563044
0.0670842234
0.0821057456
0.0521831599
0.0775614566
0.0559945819
0.0523002834
0.0658179816
0.0782563044
0.0523002834
0.0523002834
0.0540132172
0.073451697
0.0665253558
-0.2017440102
-0.2625923777
-0.4764098808
-0.1852800294
-0.0833218791
-0.3401878245
0.2864011386
-0.3696557879
-0.0051367302
0.1930133882
0.2300994808
0.113003879
-0.0404195651
-0.042407218
0.0242801428
-0.0404195651
-0.5479922318
0.3353006499
-0.1536569338
-0.6923590707
-0.032807173
0.1403903406
0.2308968887
-0.4554318932
-0.4317923113
-0.1066595245
-0.2144201895
0.3180756924
0.2794538496
-0.3437277216
-0.4514883866
0.2290074868
-0.2594168284
0.1179007986
0.0674544359
0.2500136213
0.223154058
0.3314649576
-0.136664318
0.2049033466
0.2029101373
0.1562702614
0.3469342265
-0.0125992084
0.2049033466
0.2049033466
-0.1825811816
-0.2903418466
0.3901540268
0.1684574574
0.1505378305
0.0528610061
0.0528610061
0.0528610061
0.0528610061
0.047018127
0.0528610061
0.0528610061
-0.032807173
0.0528610061
-0.0543759423
0.0528610061
-0.2082958999
0.4236795047
0.1082096516
-0.0984310459
0.084595482
0.2154325513
0.0410164862
-0.1679162842
0.0589174521
0.1654545349
-0.1500153183
0.082557034
-0.1263757364
-0.0397249843
-0.1841218551
0.009822613
-0.5460476912
0.5211542961
0.2009050482
0.0262824766
-0.2134590633
-0.1023583072
-0.0444224403
0.0613815758
-0.1475511945
-0.0669115655
0.0431713356
0.0522945121
0.0530678177
0.0431713356
0.0431713356
0.0431713356
0.0431713356
0.0441036341
0.0522945121
0.0430571583
-0.2909318657
0.9293561918
0.4916090884
-0.2384303765
0.6118018376
-0.1553050588
0.1938645383
-0.0878051282
-0.0648005983
-0.101715434
-0.1077086895
-0.1157751239
-0.1036605227
-0.1100834879
-0.0978398575
-0.1078317851
-0.1037061401
-0.1089750604
-0.1026383818
-0.1037457237
-0.1046263552
-0.1048321029
-0.103128961
-0.1047392995
0.0714900223
0.5048613793
-0.0720854434
0.2356769009
0.287509247
0.031369071
0.0326107465
0.0330525634
0.0228649214
0.0191491844
0.0083151884
-0.0537108612
0.1974499136
0.1974499136
-0.3376850871
-0.2174929968
-0.2174929968
-0.502327465
-0.502327465
-0.0288949641
0.1041777663
0.0438674412
-0.501680323
0.1846158822
0.0598127436
-0.0136085383
0.0566611973
0.0800317887
-0.0413674191
0.0563813086
0.0456607549
0.0698264936
0.0301774936
0.0345039832
0.0265365098
0.0442481946
0.034063975
0.0249367862
0.0344522719
0.0393107963
0.0474039865
0.0282657895
0.0223112855
0.0376796175
0.0308739984
0.0109656326
0.0165893833
-0.1722554214
-0.1717747915
0.0236701864
0.0236701864
0.0429845554
-0.2682737154
0.2182187177
0.0741801411
0.0616325956
0.1853915613
-0.0873408487
0.1666344453
0.1902740272
0.0679920089
0.177555576
0.1727755932
0.1325279084
-0.4202877769
0.236378901
-0.0972952622
-0.1982568632
0.1149720223
0.1493143141
0.1354987792
0.0666020781
-0.1982568632
0.1154085474
-0.1573238626
0.0632945529
-0.1475196169
-0.0725985369
0.1210385345
-0.2443484595
0.0290020591
0.0852106403
0.0290020591
-0.0612448614
0.0338232556
0.0338232556
0.0338232556
0.2161214228
0.0595353007
0.1466361844
0.1832942664
-0.0894381436
0.1645371503
0.1881767322
0.0658947139
0.1706782983
0.2342816061
-0.0993925571
-0.3721249671
-0.2003541581
0.1128747274
-0.1255153908
0.0645047832
-0.2003541581
0.1133112525
-0.1594211575
0.061197258
-0.1496169119
0.1174963222
-0.2464457544
0.1199674959
0.0269047642
0.0831133454
0.0269047642
-0.0633421563
0.1452441383
0.0317259607
0.0317259607
0.0317259607
-0.0062483873
-0.0170396855
0.0930014446
0.116033045
0.0557227199
0.0449295429
0.068516476
0.0909873378
0.782306205
-0.0120389023
-1.2694423678
-0.2628975974
0.0918870674
0.0930014446
-0.0295121404
0.0682365872
0.0227706275
0.0816817722
0.0447134032
0.0420327722
0.0463592618
0.0383917885
0.0478360817
0.0561034733
0.0544842991
0.0459192537
0.0367920648
0.0463075506
0.0401210681
0.0341665641
0.0495348962
-0.5217000154
0.1759302147
-0.0466550502
-0.0501858672
0.2115803769
-0.0476876256
-0.0100247955
0.045299005
-0.0650993071
-0.0758906053
-0.0031282
-0.013921377
0.4287803146
0.1802878139
-0.087200138
0.0161306295
0.0096655561
0.032136418
0.0330361475
0.0341505248
-0.0883630603
0.0093856674
-0.0360802923
0.0228308524
-0.0168181476
-0.012491658
-0.0204591314
-0.0110148381
-0.0027474466
-0.0043666207
-0.0129316662
-0.022058855
-0.0125433693
-0.0076848449
0.0004083453
-0.0187298517
-0.0093160237
0.291610283
-0.2243701696
-0.012718246
0.0539422611
-0.0391282362
0.0505259355
-0.1672556555
-0.1780469538
-0.0680058237
-0.0449742233
-0.0924907923
-0.0700199305
-0.0691202009
-0.0680058237
0.3822703545
0.6812303643
-0.0927706811
-0.1034912347
-0.1382366407
-0.0793254961
-0.1162938651
-0.118974496
-0.1146480065
-0.1131711865
-0.104903795
-0.1065229692
-0.1150880146
-0.1146997177
-0.1098411934
-0.1017480031
-0.1114723721
0.3574754154
0.3419451914
0.2559668202
0.3811716739
0.217770039
0.056274265
0.0479454483
0.0510109957
0.0479454483
-0.3443655133
0.1835599934
0.2132332957
0.5249390814
-0.2704173721
-0.2953595395
0.8479087129
0.1738485289
-0.0005670707
-0.3468658282
-0.3097797356
-0.1838640304
0.1728600787
0.1728600787
0.1068779037
0.1529320675
-0.2398790522
0.1597942007
-0.11267227
-0.1484331658
0.1164798517
-0.1484331658
0.0063795024
0.033431614
-0.3009136266
0.2270118802
0.033431614
0.0429570463
0.033431614
0.033431614
0.033431614
0.0571618573
-0.0445346265
-0.0444176302
-0.0440237363
-0.0440237363
0.3380398209
0.3272485227
-0.7973966685
0.4751172106
-0.3984583521
-0.0147424094
-0.1926779276
0.0338191823
-0.882571601
0.5780692468
0.3717751261
0.2880505029
0.085113367
-0.3135379294
-0.0968509684
0.0535567827
0.0436746497
-0.0329748635
0.2002616114
-0.1717389709
0.1582119731
0.0565753983
0.0433041123
0.0241043667
0.0443354419
0.0455820226
0.0443354419
0.0455820226
-0.0460909973
0.0457917978
-0.0460909973
0.0437934163
0.0507340836
0.0503793149
-0.0559910663
0.0507340836
-0.0458726953
0.029276702
0.1285265339
0.1515581343
0.0912478092
0.1040415653
0.1265124271
0.1274121567
-0.3350714084
-0.3233914209
-0.3144475484
0.1285265339
-0.3222770437
-0.3133331711
0.0060129489
0.1037616765
0.0930411229
0.0582957168
0.1172068615
0.0802384924
0.0775578615
0.0818843511
0.0739168778
0.083361171
0.0916285625
0.081444343
0.0723171541
0.0818326399
0.0866911642
0.0756461574
0.0696916534
-0.3550507077
0.0663451232
0.0774201479
-0.0477369098
-0.0479453589
0.6354214507
-0.0787997758
-0.2548574639
0.2009373836
-0.1315175884
-0.3514912285
-0.2004460166
-0.0621571925
0.1361123215
0.1568637473
-0.0621571925
0.1361123215
0.5173280108
0.347173105
-1.7291026754
0.1361123215
0.1198908171
0.297155614
-0.1870598017
0.1738456034
-0.0896777834
0.7889587261
-0.581557769
-0.084781406
0.0786583759
-0.0223588367
0.4895178368
-0.0431077187
0.0930750065
0.0530492478
-0.0431077187
0.0439838227
-0.046992257
-0.046106695
0.178231028
0.1113386796
-0.3277705928
0.2874591782
0.070931196
0.4962043827
-0.4318144445
-0.0331126558
-0.0835716297
0.0069349184
0.4384814962
-0.489537331
0.12569244
-0.0908355422
0.3824955382
0.026051651
0.0537552862
-0.0008079123
-0.0190586237
0.0496950828
-0.0480753779
-0.2365611787
-0.0190586237
-0.0190586237
0.0953523087
0.5000070473
-0.4280117799
-0.0734241398
0.0488605374
-0.0453970203
0.0488605374
0.0488605374
0.0488605374
0.1167261242
0.0686542224
0.0922411555
0.1147120173
0.1156117469
0.0919612668
0.0812407131
0.1054064517
0.0684380827
0.0657574518
0.0700839414
0.062116468
0.0715607613
0.0782089786
0.0696439332
0.0605167443
0.0700322301
0.0638457476
0.0578912436
-0.5697754374
0.342488199
-0.1593224938
-0.3389326101
-0.5251665119
-0.0601079062
0.0492856033
-0.0183424535
0.0809073784
0.0436286537
0.0328354767
0.0564224098
-0.0788402949
0.2128595854
-0.6016472035
0.0788932716
0.0797930012
-0.0416062066
0.0454219674
0.0106765613
0.032619337
0.029938706
0.0342651956
0.0262977223
0.0357420155
0.0440094071
0.0338251875
0.0246979986
0.0342134844
0.0390720087
0.0471651989
0.0220724979
0.03744083
-0.0278426366
-0.0429809476
-0.0524340759
0.0462413349
0.0462413349
-0.2325939807
0.1165756164
-0.0969671738
0.2522024233
0.6752550603
0.2897410685
-1.0297866054
-0.0830237817
-0.0294672432
-0.043377549
-0.0493708045
-0.0453226378
-0.0490051728
-0.0517456029
-0.0395019725
-0.0494939001
-0.0453682552
-0.0443004968
-0.0454078387
-0.0462884702
-0.044791076
-0.0137475584
0.0328575603
0.0897069559
0.0909486315
0.0913904483
0.0812028064
0.0666530734
-0.0664550518
-0.0664550518
-0.169187484
-0.476526431
0.1326988914
0.1393546896
0.1565750765
0.1647329863
0.1431661116
0.1394718131
0.1529895113
0.1394718131
0.1394718131
0.1411847469
0.1606232267
0.1536968855
-0.2088382929
0.1047744891
0.0251231355
0.1678262779
0.1084537464
-0.5198448248
-0.0656190049
-0.4892702676
0.0184672548
-0.5198448248
-0.0656190049
-0.0530443964
-0.0656190049
-0.2716815991
0.0302047763
0.0629337191
0.0517616381
0.0667831603
0.0368605746
0.0540809614
0.0406719966
0.0091435857
0.0369776981
0.0504953963
0.0629337191
0.0369776981
0.0369776981
0.0386906319
0.0512027705
0.0722932111
-0.4465304506
-0.489402081
0.000418703
-0.0066407875
0.1908706496
-0.0301335773
-0.0301335773
-0.0301335773
0.0375275538
0.0267362555
0.1367773857
0.159808986
-1.3817249529
0.0994986609
0.0887054839
0.112292417
0.1347632788
0.1356630084
0.0142638006
0.1120125283
0.1012919746
0.0665465686
0.1254577132
0.0884893442
0.0858087133
0.0901352029
0.0821677295
0.0916120228
0.0982602402
0.0896951947
0.0805680059
0.0900834916
0.094942016
0.1030352062
0.0838970092
0.0779425051
0.0933108372
-0.8163932506
-0.0382733528
-0.2069250247
0.132841152
0.4333578023
-0.1282522823
0.2593157122
-0.2004078896
0.0577955733
0.0754276317
0.0790893861
-0.1446634542
0.2429045403
-0.1895381986
0.4278163214
0.0686652643
-0.1337937632
-0.0739603011
-0.0031077409
0.0145243174
0.0181860718
-0.2055667685
0.1820012261
-0.2389696544
0.3783848656
0.0192338085
0.0368658668
0.0405276212
-0.183225219
0.2043427755
-0.123391757
-0.1005735923
-0.1005735923
-0.0345903088
-0.0655071367
-0.0762984349
0.0337426952
0.0567742956
-0.0035360295
-0.0143292065
0.0092577265
0.0317285884
0.032628318
0.0337426952
-0.0887708898
0.0089778378
-0.0017427158
-0.0364881219
0.4606727987
0.1175188766
-0.0145453463
-0.0172259772
-0.0128994876
-0.0114226677
-0.0031552762
-0.0047744503
-0.0224666846
-0.0129511989
-0.0080926745
5.1573596149268E-07
-0.0191376813
-0.0250921853
-0.0097238532
-0.0497991236
0.0514691806
-0.0098662347
-0.0206575329
0.0893835972
0.1124151976
0.0413116955
0.0648986286
0.0873694904
0.08826922
0.0893835972
-0.0331299878
0.0646187398
0.0538981862
0.0191527801
0.0780639248
-0.7206827117
0.0410955558
0.0384149248
0.0427414144
0.0347739411
0.0442182343
0.0508664517
0.0423014063
0.0331742174
0.0426897032
0.0475482275
0.0556414178
0.0365032207
0.0305487167
0.0459170488
-0.2868679335
-0.2688764633
0.3385233668
-0.0546891861
0.4815638877
0.0755880329
-0.2637133513
0.0216735655
0.3186122458
0.2494841246
-0.0873636089
-0.4065728019
-0.4266649931
-0.0420537441
-0.0647488753
-0.3216148207
0.3049741423
-0.3510827842
0.0134362736
0.2115863919
-0.0185459046
0.0267639603
-0.1653617976
0.1315768827
-0.0218465613
-0.0238342143
0.0428531466
-0.0218465613
-0.0512831916
-0.0882673065
-0.1380869823
0.0382875597
-0.0882673065
0.002143936
0.002483419
-0.0026931721
0.0049896824
-0.0137572617
0.0115052312
-0.0166752925
-0.0168395759
0.0008931729
0.0029394298
0.1443788878
0.045475974
-0.0581629707
0.045475974
-0.0581629707
-0.0630884172
0.044572551
-0.0630884172
0.048621168
0.044572551
-0.0581629707
-0.0630884172
0.0875334893
-0.2118905052
0.1048046392
0.0736034983
0.0497017453
-0.1714301005
0.145265044
-0.2474274261
0.0692677183
-0.0514159014
0.1156994341
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
0.0440890909
1.0611219766
-0.5557459589
0.0714377113
1.042331498
0.0526472327
-0.7342070506
0.7296167995
-0.5080763556
-0.5440740454
0.3373059823
-0.084944512
0.0831096248
0.6453622595
-0.5923308956
-0.0011449152
-0.3233989841
0.3037846861
-0.0527103318
-0.5818833575
-0.0567405986
0.0464108588
-0.0527103318
0.0464108588
0.0467015804
-0.0567405986
0.0534243516
0.0467015804
-0.0527103318
-0.1239549933
0.0116718136
0.0791717442
-0.4512944635
-0.8225132097
0.5970146699
1.3929454065
0.102176274
0.0652614383
0.0512017484
0.0633163496
0.0596338146
0.0568933844
0.0691370148
0.0591450872
0.0632707322
0.0580018119
0.0643384906
0.0632311487
0.0623505171
0.0621447694
0.0638479113
0.0622375729
-0.6411689101
-0.5104835956
-0.2112315256
-0.1849116832
-0.2112315256
-0.1849116832
-0.2112315256
-0.3844677443
-0.0684354693
-0.2104148355
0.1056174396
-0.3093084441
0.8217286252
0.2800832599
0.0778809355
0.0598599833
0.5766685994
-0.166426349
-0.3426259713
-0.0238984947
-0.0419194469
0.7650529887
-0.2657469733
-0.4246778208
-0.236634352
0.0437837776
-0.1151470699
-0.1867303601
-0.1723796064
-0.0250290894
-0.0492171727
0.0558666177
-0.0533941105
-0.0453632348
0.0558666177
-0.0332047501
-0.0407186055
-0.0515099037
0.0585312264
0.0815628268
0.0212525017
0.0104593247
0.0340462578
0.0565171196
0.0574168492
0.0585312264
-0.0639823586
0.033766369
-0.2112272784
0.0548117224
-0.0116995907
0.047211554
0.010243185
0.007562554
0.0118890436
0.0039215703
0.0133658635
0.0216332551
0.0200140809
0.0114490355
0.0023218466
0.0166958567
0.0056508499
-0.0003036541
0.015064678
0.043620373
-0.0399959358
0.0700451943
0.0930767947
0.0327664696
0.0219732926
0.0455602257
0.0680310875
0.0689308171
0.0700451943
0.0452803369
-0.5341812987
0.0345597833
-0.0001856227
0.0587255219
0.019076522
0.0234030115
0.0154355382
0.0248798314
0.0315280488
0.0229630034
0.0233513003
0.0282098246
0.0171648178
0.0112103138
0.0265786459
-0.3169657777
-0.1132984939
0.6275103452
0.0793657046
-0.2298507749
0.2057393944
0.0115638014
0.3363408727
-0.6430812853
0.2208128202
0.0829625168
0.1568179994
-0.2810710654
0.1712562957
-0.1599847387
0.0456513672
0.0493922472
0.0554397714
0.0578693027
-0.0530310043
-0.0443566343
0.0115638014
-0.0443566343
0.0493922472
0.0554397714
0.0115638014
0.0554397714
-0.0530310043
-0.0561535253
0.3451933779
0.4370673316
0.0157043597
0.2007032177
0.2925771714
-0.1287858005
0.1746802552
0.1006904537
-0.2833738009
-0.3173551453
-0.0573405823
0.0615028469
0.0133195466
-0.0370759517
-0.3277040972
-0.5584001341
0.3133170231
0.6667407293
0.0449331395
0.3514129932
-0.4396484397
-0.0533493878
-0.4396484397
-0.258716058
-0.0536095689
0.0433140697
-0.0554786598
0.0442914832
0.0459473698
0.1075156365
-0.2618624243
-0.0060575866
0.4216214346
0.0233983306
0.154334659
-0.0446637405
-0.0715233038
-0.2777379307
0.3085945299
0.0367875958
0.0003952387
-0.0897740152
0.0168251161
-0.3042506203
0.313977788
-0.0897740152
-0.0897740152
0.4313252486
0.0238580018
-0.278002257
0.0476143033
0.0168251161
0.0168251161
0.0476143033
0.0168251161
-0.0603897048
0.0752371021
0.1427370327
-0.3877291749
-0.364724645
0.1288267268
0.1228334714
0.1147670369
0.1231991031
0.1204586729
0.1227103758
0.1268360207
0.1215671005
0.1279037791
0.1267964372
0.1259158057
0.1274131999
0.1258028614
-0.5776036216
-0.147666237
-0.1213463947
-0.147666237
-0.1213463947
-0.147666237
-0.1740345888
-0.0137927696
-0.0405856129
-0.0513769111
0.058664219
0.0213854943
0.0105923172
0.0341792503
0.0575498417
0.058664219
-0.0638493661
0.0338993616
0.0231788079
-0.0115665981
0.0473445466
0.0103761775
0.0076955466
0.0040545629
0.0024548392
0.0119703249
0.0168288493
0.0249220395
0.0057838425
-0.0001706615
-0.0431583638
-0.053949662
0.0560914681
0.0791230685
0.0188127434
0.0080195664
0.0316064995
0.0540773613
-0.0664221169
0.0313266107
0.0206060571
-0.014139349
0.0447717957
0.0078034267
0.0051227957
0.0094492853
0.001481812
0.0109261052
0.0175743226
-0.0001179117
0.0093975741
0.0142560984
0.0223492886
0.0126249197
-0.0384182597
-0.0492095579
0.0838631726
0.0235528475
0.059717195
-0.0616820128
0.0360667148
0.0253461612
-0.0093992448
0.0495118998
0.0098628999
0.0141893894
0.0062219161
0.0156662093
0.0239336009
0.0046221924
0.0141376782
0.0189962025
0.0019966917
0.0173650238
-0.0574540134
0.0525871167
0.015308392
0.028102148
0.0514727395
0.0525871167
0.0278222593
0.0171017057
-0.0176437004
0.0042990752
0.0016184443
-0.0020225394
0.0074217538
0.0156891453
0.0140699712
0.0058932226
0.010751747
0.0188449372
-0.0062477638
0.0091205682
-0.353689637
-0.3724801156
0.1172488367
0.1450330288
-0.4727100734
0.1641223906
-0.1754674848
0.4025806496
0.6046018299
0.1386476037
-0.2772063287
-0.1902721973
-0.071220425
0.3111566923
0.0453036138
0.045428404
-0.0435636998
0.0432927495
0.052341652
0.053629065
0.0453036138
0.045428404
-0.0575779512
0.052341652
0.0469859063
0.9454040238
-0.2696913565
0.0435562569
-0.0259289814
-0.3967942612
-0.3031973772
-0.2924663249
-0.0452782506
0.4581115987
-0.2790770597
-0.0550688437
-0.0894518204
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0018868675
-0.0463085006
-0.0570997989
0.0529413313
0.0156626065
0.0048694295
0.0509272244
0.051826954
0.0529413313
0.0281764739
-0.0172894858
0.0416216588
0.0019726589
-0.0016683249
0.0160433599
0.0144241857
0.0062474372
0.0111059616
0.0191991518
-0.0058935493
0.0094747828
-0.0463687629
-0.0571600612
0.052881069
0.0759126693
0.0156023442
0.0048091672
0.0283961003
0.0508669621
0.0517666917
0.052881069
-0.0696325161
0.0281162116
0.0173956579
-0.0173497481
0.0415613965
0.0045930275
0.0019123966
0.0062388862
-0.0017285872
0.0077157061
0.0159830976
0.0143639234
0.005798878
-0.0033283109
0.0061871749
0.0110456993
0.0191388895
6.92453792972003E-07
-0.0059538116
0.0094145205
-0.0572304624
0.0528106678
0.0758422681
0.015531943
0.004738766
0.0283256991
0.0507965609
0.0516962905
-0.0697029173
0.0280458104
-0.0174201493
0.0414909953
0.0045226263
0.006168485
-0.0017989884
0.0076453049
0.0159126964
0.0142935222
0.0057284768
-0.0033987121
0.0061167737
0.0109752981
0.0190684883
-6.9708755604303E-05
-0.0060242128
0.0093441193
0.0443035997
0.0673352001
0.007024875
0.0198186311
0.0422894929
0.0431892225
0.0443035997
0.0195387423
-0.0259272174
0.0329839273
-0.0039844417
-0.0066650727
-0.0023385831
-0.0008617632
0.0074056284
-0.0027785912
-0.0119057801
-0.0023902943
0.00246823
-0.0145312808
0.0008370513
0.0014886623
0.7540055455
0.3003440144
0.270907622
0.7844871861
-0.0183156573
0.1909692922
-0.2983713555
0.2152082087
0.2583019878
-0.0696335424
-1.3739409372
-1.1950193029
0.5776154317
-1.3147493501
0.2553190726
0.0495605641
0.162891407
-0.0807224505
0.0500997679
0.0500997679
0.042925854
-0.0782510008
-0.0107510702
0.0122534596
-0.0246613761
-0.0306546316
-0.038721066
-0.0266064648
-0.0302889999
-0.03302943
-0.0207857996
-0.0307777272
-0.0266520822
-0.0319210025
-0.0255843238
-0.0266916658
-0.0275722973
-0.027778045
-0.0276852415
-1.1242556887
0.5018758065
0.1950883381
0.5341063935
0.0507177789
0.0568014149
-0.0568503158
-0.3649736718
-0.2757855245
-0.097333806
0.0894636633
0.2796251005
0.5046650924
-0.1010406922
-0.0118525449
0.2995943467
-0.1110292707
-0.0442887274
-0.0275082561
-0.0442887274
0.0557467502
-0.0573565074
0.1328049298
0.051724885
0.051724885
-0.0439378096
0.0483253533
0.051724885
0.0483253533
0.0473832392
0.0557467502
-0.0506486115
-0.9830454814
-0.1912059595
-0.2580983078
0.043366815
-1.0597373569
0.4665580751
0.4666500348
0.3999190643
-0.948252186
0.2406538186
0.173922848
-0.1576396904
0.3167213148
0.1923231359
-0.0578202505
0.2436448722
0.1923231359
0.3880846057
0.0486955991
0.0152561921
0.0498485417
0.1560301324
0.1533951762
0.1913537878
0.0992657699
0.0172612398
-0.0388801769
0.057084718
-0.0350032998
-0.5508020438
-0.0230002561
0.0430329017
0.0471768282
0.0430329017
0.0430329017
0.0430329017
0.0430329017
0.0496675821
-0.0329499613
0.0430329017
-0.0329499613
0.0430329017
0.0430329017
0.0430329017
0.0430329017
-0.0791204236
-0.1415844643
0.1123444891
-0.0054002884
0.2398485159
-0.0647324448
0.3543071825
0.14635396
0.0855045171
0.1211371644
-0.0586659326
-0.0576396763
0.0641796122
0.0641796122
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
-0.0069288739
0.3915096238
-0.5472239521
-0.3726373444
-0.0231585407
-0.026055435
-0.4701375005
-0.1354301572
0.0221081363
-0.2064057568
0.2577378104
0.3600603689
-0.050496342
0.3396176399
-0.0771740062
0.0480571869
0.0480571869
0.0480571869
0.0327364685
0.098054918
0.6291253059
0.913133237
-0.514513403
-0.89504269
0.1547333903
0.3117004773
0.1881434995
-0.3596431955
-0.372202984
0.0311099331
-0.4497382358
-0.0637205449
-0.0880005738
0.133682428
0.2378393679
0.2699048975
0.0567494278
0.0327364685
-0.04757822
-0.0527702244
0.0516709252
0.0327364685
-0.2202004842
0.5792884231
-0.2870928326
0.5123960747
-0.1818964298
-0.1702604804
-0.4593631715
-0.50411074
0.2953781673
-0.4820031419
0.3174857654
-0.4930741361
-0.0137383327
0.8753696084
0.7226530775
-0.5922030613
0.7226530775
0.6717401245
-0.6070845862
-0.4434456785
-0.5827033107
0.4131486062
0.0513362715
0.2914525786
-0.3177695302
0.4647714239
-0.1821427233
-0.1146427927
-0.0916382628
-0.1285530985
-0.1341807223
-0.1369211524
-0.124677522
-0.1305438047
-0.1358127249
-0.1294760463
-0.1305833882
-0.1314640197
-0.1299666255
-0.131576964
0.4780237148
0.2088392364
0.1178462274
0.2606715825
0.1706122491
0.1706122491
0.211376332
0.1444839836
0.0523959657
0.2339370453
0.179807639
0.0877196211
0.005715091
-0.0504263257
0.0455385692
-0.0465494486
-0.5623481926
-0.0345464049
0.0314867529
0.0314867529
0.0314867529
0.0314867529
0.0314867529
-0.0444961101
0.0314867529
-0.0444961101
0.0314867529
0.0314867529
0.0314867529
0.0314867529
0.3273811117
-0.1550577848
-0.3112648976
-0.2141609669
0.4303547627
-0.0520841338
-0.2082912466
-0.1111873159
-0.0133105947
0.4024313337
-0.0800075628
-0.2362146756
0.3587436031
-0.1236952935
-0.2799024062
0.0303944641
0.2032468963
0.3464715822
-0.0133105947
0.0779000185
-0.0151757455
-0.0605633328
0.0432588135
0.1168439471
0.0839433541
-0.4776835892
-0.0260388676
-0.2223556798
-0.2264914282
0.2413136413
0.5931405115
-0.286498635
-0.465948104
-0.0284106287
0.3322505842
-0.1722370811
0.0456469045
0.0456469045
0.0447698614
-0.0066148463
0.0486772025
0.0512246007
-0.0469788438
0.0459403985
0.0661850871
0.4826295891
-0.1642845581
-0.0967846275
-0.0737800976
-0.1106949333
-0.1166881888
-0.112640022
-0.1163225571
-0.1068193568
-0.1168112844
-0.1126856394
-0.1116178811
-0.112725223
-0.1136058545
